model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,2025-04-22T19:50:08.000Z,62
CatBoost-Tuned 😼,10000,MUL_FOOD_YELP_REVIEWS,4,2025-04-25T02:29:24.000Z,62
CatBoost-Tuned 😼,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,2025-04-24T16:48:39.000Z,62
CatBoost-Tuned 😼,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,9,2025-04-23T13:46:50.000Z,63
CatBoost-Tuned 😼,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,5,2025-04-22T19:49:52.000Z,63
CatBoost-Tuned 😼,10000,REG_SOCIAL_ANIME_PLANET_RATING,0,2025-04-25T20:38:27.000Z,63
CatBoost-Tuned 😼,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,7,2025-04-22T19:50:09.000Z,63
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOKS_GOODREADS,1,2025-04-25T20:37:52.000Z,63
CatBoost-Tuned 😼,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,0,2025-04-22T19:50:04.000Z,63
CatBoost-Tuned 😼,10000,REG_SOCIAL_KOREAN_DRAMA,0,2025-04-24T21:43:01.000Z,63
CatBoost-Tuned 😼,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,2025-04-24T11:18:07.000Z,64
CatBoost-Tuned 😼,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,2025-04-24T21:59:12.000Z,64
