model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,6,2025-07-23T11:14:53.000Z,28
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,5,2025-07-23T11:06:00.000Z,32
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,4,2025-07-23T11:03:29.000Z,31
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,3,2025-07-23T11:03:10.000Z,31
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,2,2025-07-23T10:38:04.000Z,33
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,1,2025-07-23T10:34:43.000Z,33
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,0,2025-07-23T10:30:59.000Z,32
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,2025-07-23T06:45:37.000Z,50
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,2025-07-23T06:37:59.000Z,29
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,7,2025-07-23T06:23:27.000Z,49
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,6,2025-07-23T05:57:21.000Z,45
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,5,2025-07-23T05:56:55.000Z,47
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,4,2025-07-23T05:40:29.000Z,41
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,3,2025-07-23T05:02:28.000Z,46
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,2,2025-07-23T04:35:44.000Z,41
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,1,2025-07-23T04:24:56.000Z,97
RealMLP-Tuned 🌐,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,0,2025-07-23T04:21:30.000Z,35
RealMLP-Tuned 🌐,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,2025-07-23T04:13:08.000Z,18
